,Location_Center_X,Location_Center_Y
0,7.4454976303317535,6.497630331753554
1,19.608695652173918,1.326086956521739
2,30.729166666666668,2.458333333333333
3,45.445378151260506,5.470588235294118
4,60.58904109589041,2.7534246575342465
5,73.33333333333333,1.568627450980392
6,87.3108108108108,4.445945945945946
7,93.13684210526316,6.368421052631579
8,106.29596412556054,7.278026905829597
9,117.82608695652172,2.246376811594203
10,122.85658914728684,11.193798449612403
11,137.18446601941747,2.563106796116505
12,151.64676616915423,6.696517412935323
13,162.7906976744186,4.604651162790698
14,169.7422680412371,6.896907216494846
15,181.44444444444449,5.953703703703703
16,200.81730769230768,2.4711538461538463
17,216.3763440860215,2.462365591397849
18,238.7,4.665
19,251.5818181818182,2.381818181818182
20,260.8645833333333,3.9166666666666665
21,274.2300884955752,4.106194690265487
22,282.3636363636364,0.9090909090909092
23,290.2916666666667,1.9583333333333333
24,300.0515463917526,3.577319587628866
25,314.87719298245617,1.7719298245614037
26,324.8888888888889,3.055555555555556
27,342.0572519083969,7.187022900763359
28,352.9111111111111,2.8
29,366.0723684210527,4.019736842105263
30,382.3333333333333,1.880952380952381
31,402.6187050359712,3.352517985611511
32,417.3855421686747,3.566265060240964
33,426.9910714285714,6.366071428571429
34,430.46153846153845,1.0
35,436.609756097561,3.7439024390243913
36,445.046875,4.015625
37,456.84375,1.640625
38,462.0421686746988,8.704819277108435
39,471.3125,0.6875
40,478.9574468085106,3.595744680851064
41,484.0882352941176,1.7352941176470589
42,494.7380952380952,1.5238095238095235
43,503.531914893617,2.3404255319148937
44,511.8108108108109,2.2972972972972974
45,517.0,0.7333333333333333
46,522.4375,3.5625
47,530.8510638297872,1.9361702127659572
48,540.70796460177,4.522123893805309
49,552.7524752475248,3.871287128712871
50,563.2777777777778,4.233333333333333
51,569.7777777777778,2.4074074074074074
52,576.6022727272727,3.636363636363636
53,586.7008547008547,6.743589743589744
54,645.0378787878788,4.386363636363637
55,661.9243697478992,6.07563025210084
56,670.3333333333334,0.6666666666666666
57,226.93396226415092,10.58490566037736
58,22.566844919786096,9.823529411764708
59,327.5297805642633,16.655172413793103
60,411.2,4.8
61,449.82954545454544,9.375
62,472.2264150943397,5.377358490566038
63,490.09615384615387,8.663461538461538
64,36.77300613496933,11.325153374233128
65,68.77142857142857,7.514285714285714
66,192.8679245283019,8.169811320754716
67,284.7111111111111,5.222222222222222
68,311.9024390243902,10.16260162601626
69,388.7142857142857,10.614285714285714
70,398.4185022026432,13.044052863436123
71,496.4313725490196,6.941176470588236
72,516.8863636363636,6.818181818181818
73,530.2739726027397,7.890410958904109
74,218.45535714285717,9.821428571428571
75,303.6935483870968,9.03225806451613
76,354.9642857142857,10.05952380952381
77,505.1666666666667,8.964285714285714
78,199.34883720930236,8.44186046511628
79,268.719298245614,9.333333333333334
80,290.5,8.826086956521738
81,380.27272727272725,11.254545454545454
82,598.4571428571429,9.285714285714286
83,141.63732394366198,15.419014084507042
84,207.6530612244898,9.122448979591836
85,283.11538461538464,11.67948717948718
86,319.7872340425532,9.76595744680851
87,59.700934579439256,14.981308411214954
88,251.0,14.925764192139738
89,441.0576923076923,11.384615384615383
90,476.0685483870968,18.35483870967742
91,510.5740740740741,11.703703703703704
92,556.1007194244604,16.676258992805757
93,87.2752808988764,21.696629213483146
94,98.2543352601156,17.46820809248555
95,232.8695652173913,10.782608695652174
96,262.8235294117647,11.176470588235292
97,365.3236714975845,16.202898550724637
98,417.515923566879,13.929936305732484
99,483.3108108108109,13.5
100,543.8846153846154,10.576923076923077
101,573.75,11.391304347826088
102,650.4821428571429,14.053571428571429
103,78.55089820359281,19.377245508982035
104,189.5774647887324,14.56338028169014
105,521.9701492537314,14.149253731343284
106,160.88888888888889,14.317460317460318
107,202.97435897435895,13.82051282051282
108,300.5978647686833,19.18505338078292
109,435.0266666666666,18.44
110,469.9047619047619,11.714285714285714
111,567.3417721518987,17.27848101265823
112,589.7954545454545,16.098484848484848
113,639.9348837209302,20.711627906976744
114,238.28795811518324,20.09947643979057
115,280.5934065934066,17.35164835164835
116,428.2619047619048,14.047619047619047
117,535.1391304347826,16.2
118,545.8181818181819,13.818181818181818
119,578.2954545454545,17.556818181818183
120,4.008196721311475,19.66393442622951
121,45.23144104803494,21.253275109170307
122,69.33333333333333,13.185185185185183
123,176.64044943820224,16.573033707865168
124,197.38135593220335,23.07627118644068
125,212.2967032967033,19.857142857142858
126,452.725,19.2
127,491.73333333333335,13.533333333333331
128,68.16091954022988,18.873563218390803
129,270.6849315068493,16.753424657534246
130,408.0,17.6734693877551
131,604.1743421052631,24.55263157894737
132,669.3372093023256,23.023255813953487
133,11.775510204081632,16.857142857142858
134,171.31428571428572,23.88571428571429
135,262.3544303797468,22.303797468354432
136,498.3538461538462,19.746153846153845
137,31.02777777777778,21.46296296296296
138,338.7142857142857,18.09523809523809
139,375.875,18.5
